"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USC00516122","MANOA 712.1, HI US","2016-08-21",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-22",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-23",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-24",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-25",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-26",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-27",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-28",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-29",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-30",,,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","2016-08-31",,,,,,,,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-24",,,,"91","78","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-25",,,,"89","78","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-26",,,,"91","81","86",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-27",,,,"92","81","85",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-28",,,,"92","80","85",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-29",,,,"90","77","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-09-30",,,,"88","78","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-01",,,,"90","75","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-02",,,,"87","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-03",,,,"90","73","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-04",,,,"92","74","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-05",,,,"87","77","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-06",,,,"90","71","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-07",,,,"90","71","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-08",,,,"92","71","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-09",,,,"89","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-10",,,,"87","75","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-11",,,,"88","75","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-12",,,,"88","75","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-13",,,,"88","75","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-14",,,,"89","76","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-15",,,,"89","76","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-16",,,,"89","78","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-17",,,,"88","78","84",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-18",,,,"90","78","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-19",,,,"92","76","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-20",,,,"88","78","84",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-21",,,,"89","78","84",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-22",,,,"88","77","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-23",,,,"88","74","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-24",,,,"90","74","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-25",,,,"89","73","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-26",,,,"88","73","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-27",,,,"91","75","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-28",,,,"93","76","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-29",,,,"87","74","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-30",,,,"87","74","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-10-31",,,,"87","76","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-01",,,,"88","78","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-02",,,,"87","73","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-03",,,,"87","76","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-04",,,,"87","76","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-05",,,,"89","75","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-06",,,,"90","76","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-07",,,,"91","77","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-08",,,,"91","76","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-09",,,,"92","79","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-10",,,,"90","77","83",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-11",,,,"88","77","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-12",,,,"89","77","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-13",,,,"90","77","85",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-14",,,,"91","77","82",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-15",,,,"89","77","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-16",,,,"90","73","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-17",,,,"90","73","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-18",,,,"85","72","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-19",,,,"86","72","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-20",,,,"84","77","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-21",,,,"82","74","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-22",,,,"85","74","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-23",,,,"85","75","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-24",,,,"85","75","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-25",,,,"83","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-26",,,,"85","75","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-27",,,,"86","75","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-28",,,,"87","75","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-29",,,,"90","77","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-11-30",,,,"85","73","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-01",,,,"89","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-02",,,,"86","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-03",,,,"87","74","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-04",,,,"87","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-05",,,,"85","70","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-06",,,,"83","70","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-07",,,,"83","70","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-08",,,,"84","71","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-09",,,,"84","72","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-10",,,,"85","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-11",,,,"87","70","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-12",,,,"83","70","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-13",,,,"84","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-14",,,,"85","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-15",,,,"83","72","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-16",,,,"83","73","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-17",,,,"88","75","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-18",,,,"88","75","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-19",,,,"86","75","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-20",,,,"85","73","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-21",,,,"87","70","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-22",,,,"87","72","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-23",,,,"87","74","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-24",,,,"85","74","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-25",,,,"88","74","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-26",,,,"89","73","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-27",,,,"89","71","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-28",,,,"84","70","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-29",,,,"83","70","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-30",,,,"83","72","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2015-12-31",,,,"83","72","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-01",,,,"86","68","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-02",,,,"86","68","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-03",,,,"84","67","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-04",,,,"81","67","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-05",,,,"82","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-06",,,,"82","68","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-07",,,,"82","68","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-08",,,,"83","68","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-09",,,,"81","69","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-10",,,,"82","69","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-11",,,,"81","70","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-12",,,,"83","68","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-13",,,,"82","69","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-14",,,,"82","68","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-15",,,,"81","67","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-16",,,,"81","67","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-17",,,,"81","68","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-18",,,,"82","69","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-19",,,,"82","69","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-20",,,,"83","69","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-21",,,,"84","69","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-22",,,,"82","70","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-23",,,,"82","70","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-24",,,,"82","70","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-25",,,,"85","71","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-26",,,,"84","70","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-27",,,,"84","70","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-28",,,,"82","70","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-29",,,,"82","72","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-30",,,,"83","71","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-01-31",,,,"83","71","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-01",,,,"83","69","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-02",,,,"82","70","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-03",,,,"83","72","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-04",,,,"82","70","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-05",,,,"82","70","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-06",,,,"82","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-07",,,,"82","70","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-08",,,,"83","63","69",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-09",,,,"83","63","69",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-10",,,,"81","65","69",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-11",,,,"82","65","69",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-12",,,,"81","67","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-13",,,,"81","68","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-14",,,,"83","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-15",,,,"83","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-16",,,,"89","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-17",,,,"87","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-18",,,,"88","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-19",,,,"86","70","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-20",,,,"83","69","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-21",,,,"81","70","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-22",,,,"82","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-23",,,,"81","68","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-24",,,,"82","70","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-25",,,,"82","71","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-26",,,,"85","69","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-27",,,,"82","69","70",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-28",,,,"83","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-02-29",,,,"82","69","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-01",,,,"83","71","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-02",,,,"83","70","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-03",,,,"84","70","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-04",,,,"83","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-05",,,,"84","71","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-06",,,,"82","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-07",,,,"83","72","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-08",,,,"84","71","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-09",,,,"83","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-10",,,,"86","72","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-11",,,,"85","70","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-12",,,,"89","71","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-13",,,,"89","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-14",,,,"83","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-15",,,,"83","71","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-16",,,,"84","71","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-17",,,,"86","66","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-18",,,,"85","68","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-19",,,,"85","70","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-20",,,,"86","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-21",,,,"85","74","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-22",,,,"83","73","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-23",,,,"83","72","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-24",,,,"83","70","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-25",,,,"83","70","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-26",,,,"84","68","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-27",,,,"84","68","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-28",,,,"83","69","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-29",,,,"83","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-30",,,,"81","69","71",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-03-31",,,,"82","69","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-01",,,,"85","68","72",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-02",,,,"84","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-03",,,,"85","73","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-04",,,,"84","71","73",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-05",,,,"84","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-06",,,,"85","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-07",,,,"88","74","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-08",,,,"89","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-09",,,,"84","72","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-10",,,,"84","75","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-11",,,,"86","72","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-12",,,,"89","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-13",,,,"87","74","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-14",,,,"90","75","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-15",,,,"88","74","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-16",,,,"87","72","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-17",,,,"85","71","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-18",,,,"84","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-19",,,,"86","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-20",,,,"84","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-21",,,,"87","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-22",,,,"84","73","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-23",,,,"84","73","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-24",,,,"86","75","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-25",,,,"86","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-26",,,,"87","74","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-27",,,,"90","75","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-28",,,,"90","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-29",,,,"85","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-04-30",,,,"85","74","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-01",,,,"88","73","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-02",,,,"89","74","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-03",,,,"89","73","81",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-04",,,,"90","73","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-05",,,,"90","72","79",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-06",,,,"84","74","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-07",,,,"84","73","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-08",,,,"88","73","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-09",,,,"87","75","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-10",,,,"87","75","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-11",,,,"85","73","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-12",,,,"84","72","74",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-13",,,,"82","73","76",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-14",,,,"83","73","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-15",,,,"82","73","77",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-16",,,,"88","73","78",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-17",,,,"84","76","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-18",,,,"88","74","80",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-19",,,,"85","74","75",,,,,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","2016-05-20",,,,"85","74","80",,,,,,,,,
